Last Name,First Name,Category,Project,Year,Show,Award
MIRREN,HELEN,FEMALE LEAD IN A MOTION PICTURE,HITCHCOCK,2013,19,NO
WATTS,NAOMI,FEMALE LEAD IN A MOTION PICTURE,THE IMPOSSIBLE,2013,19,NO
FIELD,SALLY,FEMALE SUPPORT IN A MOTION PICTURE,LINCOLN,2013,19,NO
HATHAWAY,ANNE,FEMALE SUPPORT IN A MOTION PICTURE,LES MISÉRABLES,2013,19,YES
HUNT,HELEN,FEMALE SUPPORT IN A MOTION PICTURE,THE SESSIONS,2013,19,NO
KIDMAN,NICOLE,FEMALE SUPPORT IN A MOTION PICTURE,THE PAPERBOY,2013,19,NO
SMITH,MAGGIE,FEMALE SUPPORT IN A MOTION PICTURE,THE BEST EXOTIC MARIGOLD HOTEL,2013,19,NO
KIDMAN,NICOLE,FEMALE TV MOVIE OR MINISERIES,HEMINGWAY & GELLHORN,2013,19,NO
MOORE,JULIANNE,FEMALE TV MOVIE OR MINISERIES,GAME CHANGE,2013,19,YES
RAMPLING,CHARLOTTE,FEMALE TV MOVIE OR MINISERIES,RESTLESS,2013,19,NO
WEAVER,SIGOURNEY,FEMALE TV MOVIE OR MINISERIES,POLITICAL ANIMALS,2013,19,NO
WOODARD,ALFRE,FEMALE TV MOVIE OR MINISERIES,STEEL MAGNOLIAS,2013,19,NO
BALDWIN,ALEC,MALE IN A COMEDY SERIES,30 ROCK,2013,19,YES
BURRELL,TY,MALE IN A COMEDY SERIES,MODERN FAMILY,2013,19,NO
C.K.,LOUIS,MALE IN A COMEDY SERIES,LOUIE,2013,19,NO
PARSONS,JIM,MALE IN A COMEDY SERIES,THE BIG BANG THEORY,2013,19,NO
STONESTREET,ERIC,MALE IN A COMEDY SERIES,MODERN FAMILY,2013,19,NO
BUSCEMI,STEVE,MALE IN A DRAMA SERIES,BOARDWALK EMPIRE,2013,19,NO
CRANSTON,BRYAN,MALE IN A DRAMA SERIES,BREAKING BAD,2013,19,YES
DANIELS,JEFF,MALE IN A DRAMA SERIES,THE NEWSROOM,2013,19,NO
HAMM,JON,MALE IN A DRAMA SERIES,MAD MEN ,2013,19,NO
LEWIS,DAMIAN,MALE IN A DRAMA SERIES,HOMELAND,2013,19,NO
COOPER,BRADLEY,MALE LEAD IN A MOTION PICTURE,SILVER LININGS PLAYBOOK,2013,19,NO
DAY-LEWIS,DANIEL,MALE LEAD IN A MOTION PICTURE,LINCOLN,2013,19,YES
HAWKES,JOHN,MALE LEAD IN A MOTION PICTURE,THE SESSIONS,2013,19,NO
JACKMAN,HUGH,MALE LEAD IN A MOTION PICTURE,LES MISÉRABLES,2013,19,NO
WASHINGTON,DENZEL,MALE LEAD IN A MOTION PICTURE,FLIGHT,2013,19,NO
ARKIN,ALAN,MALE SUPPORT IN A MOTION PICTURE ,ARGO,2013,19,NO
BARDEM,JAVIER,MALE SUPPORT IN A MOTION PICTURE ,SKYFALL,2013,19,NO
DE NIRO,ROBERT,MALE SUPPORT IN A MOTION PICTURE ,SILVER LININGS PLAYBOOK,2013,19,NO
HOFFMAN,PHILIP SEYMOUR,MALE SUPPORT IN A MOTION PICTURE ,THE MASTER,2013,19,NO
JONES,TOMMY LEE,MALE SUPPORT IN A MOTION PICTURE ,LINCOLN,2013,19,YES
COSTNER,KEVIN,MALE TV MOVIE OR MINISERIES,HATFIELDS & MCCOYS,2013,19,YES
HARRELSON,WOODY,MALE TV MOVIE OR MINISERIES,GAME CHANGE,2013,19,NO
HARRIS,ED,MALE TV MOVIE OR MINISERIES,GAME CHANGE,2013,19,NO
OWEN,CLIVE,MALE TV MOVIE OR MINISERIES,HEMINGWAY & GELLHORN,2013,19,NO
PAXTON,BILL,MALE TV MOVIE OR MINISERIES,HATFIELDS & MCCOYS,2013,19,NO
MORENO,RITA,LIFE ACHIEVEMENT AWARD,N/A,2013,20,YES
ADAMS,AMY,CAST IN A MOTION PICTURE,AMERICAN HUSTLE,2014,20,YES
BALE,CHRISTIAN,CAST IN A MOTION PICTURE,AMERICAN HUSTLE,2014,20,YES
BRESLIN,ABIGAIL,CAST IN A MOTION PICTURE,AUGUST: OSAGE COUNTY,2014,20,NO
C.K.,LOUIS,CAST IN A MOTION PICTURE,AMERICAN HUSTLE,2014,20,YES
CAREY,MARIAH,CAST IN A MOTION PICTURE,LEE DANIELS' THE BUTLER,2014,20,NO
COOPER,BRADLEY,CAST IN A MOTION PICTURE,AMERICAN HUSTLE,2014,20,YES
COOPER,CHRIS,CAST IN A MOTION PICTURE,AUGUST: OSAGE COUNTY,2014,20,NO
CUMBERBATCH,BENEDICT,CAST IN A MOTION PICTURE,12 YEARS A SLAVE,2014,20,NO
CUMBERBATCH,BENEDICT,CAST IN A MOTION PICTURE,AUGUST: OSAGE COUNTY,2014,20,NO
CUSACK,JOHN,CAST IN A MOTION PICTURE,LEE DANIELS' THE BUTLER,2014,20,NO
DANO,PAUL,CAST IN A MOTION PICTURE,12 YEARS A SLAVE,2014,20,NO
DE NIRO,ROBERT,CAST IN A MOTION PICTURE,AMERICAN HUSTLE,2014,20,YES
DILLAHUNT,GARRET,CAST IN A MOTION PICTURE,12 YEARS A SLAVE,2014,20,NO
EJIOFOR,CHIWETEL,CAST IN A MOTION PICTURE,12 YEARS A SLAVE,2014,20,NO
FASSBENDER,MICHAEL,CAST IN A MOTION PICTURE,12 YEARS A SLAVE,2014,20,NO
FONDA,JANE,CAST IN A MOTION PICTURE,LEE DANIELS' THE BUTLER,2014,20,NO
GARNER,JENNIFER,CAST IN A MOTION PICTURE,DALLAS BUYERS CLUB,2014,20,NO
GIAMATTI,PAUL,CAST IN A MOTION PICTURE,12 YEARS A SLAVE,2014,20,NO
"GOODING, JR.",CUBA,CAST IN A MOTION PICTURE,LEE DANIELS' THE BUTLER,2014,20,NO
HERMAN,PAUL,CAST IN A MOTION PICTURE,AMERICAN HUSTLE,2014,20,YES
HOWARD,TERRENCE,CAST IN A MOTION PICTURE,LEE DANIELS' THE BUTLER,2014,20,NO
HUSTON,JACK,CAST IN A MOTION PICTURE,AMERICAN HUSTLE,2014,20,YES
KRAVITZ,LENNY,CAST IN A MOTION PICTURE,LEE DANIELS' THE BUTLER,2014,20,NO
LAWRENCE,JENNIFER,CAST IN A MOTION PICTURE,AMERICAN HUSTLE,2014,20,YES
LETO,JARED,CAST IN A MOTION PICTURE,DALLAS BUYERS CLUB,2014,20,NO
LEWIS,JULIETTE,CAST IN A MOTION PICTURE,AUGUST: OSAGE COUNTY,2014,20,NO
MARSDEN,JAMES,CAST IN A MOTION PICTURE,LEE DANIELS' THE BUTLER,2014,20,NO
MARTINDALE,MARGO,CAST IN A MOTION PICTURE,AUGUST: OSAGE COUNTY,2014,20,NO
MCCONAUGHEY,MATTHEW,CAST IN A MOTION PICTURE,DALLAS BUYERS CLUB,2014,20,NO
MCGREGOR,EWAN,CAST IN A MOTION PICTURE,AUGUST: OSAGE COUNTY,2014,20,NO
MCNAIRY,SCOOT,CAST IN A MOTION PICTURE,12 YEARS A SLAVE,2014,20,NO
MULRONEY,DERMOT,CAST IN A MOTION PICTURE,AUGUST: OSAGE COUNTY,2014,20,NO
NICHOLSON,JULIANNE,CAST IN A MOTION PICTURE,AUGUST: OSAGE COUNTY,2014,20,NO
NIVOLA,ALESSANDRO,CAST IN A MOTION PICTURE,AMERICAN HUSTLE,2014,20,YES
NYONG’O,LUPITA,CAST IN A MOTION PICTURE,12 YEARS A SLAVE,2014,20,NO
O'HARE,DENIS,CAST IN A MOTION PICTURE,DALLAS BUYERS CLUB,2014,20,NO
ODUYE,ADEPERO,CAST IN A MOTION PICTURE,12 YEARS A SLAVE,2014,20,NO
OYELOWO,DAVID,CAST IN A MOTION PICTURE,LEE DANIELS' THE BUTLER,2014,20,NO
PAULSON,SARAH,CAST IN A MOTION PICTURE,12 YEARS A SLAVE,2014,20,NO
PEÑA,MICHAEL,CAST IN A MOTION PICTURE,AMERICAN HUSTLE,2014,20,YES
PETTYFER,ALEX,CAST IN A MOTION PICTURE,LEE DANIELS' THE BUTLER,2014,20,NO
PITT,BRAD,CAST IN A MOTION PICTURE,12 YEARS A SLAVE,2014,20,NO
REDGRAVE,VANESSA,CAST IN A MOTION PICTURE,LEE DANIELS' THE BUTLER,2014,20,NO
RENNER,JEREMY,CAST IN A MOTION PICTURE,AMERICAN HUSTLE,2014,20,YES
RICKMAN,ALAN,CAST IN A MOTION PICTURE,LEE DANIELS' THE BUTLER,2014,20,NO
ROBERTS,DALLAS,CAST IN A MOTION PICTURE,DALLAS BUYERS CLUB,2014,20,NO
ROBERTS,JULIA,CAST IN A MOTION PICTURE,AUGUST: OSAGE COUNTY,2014,20,NO
RÖHM,ELISABETH,CAST IN A MOTION PICTURE,AMERICAN HUSTLE,2014,20,YES
SCHREIBER,LIEV,CAST IN A MOTION PICTURE,LEE DANIELS' THE BUTLER,2014,20,NO
SHEPARD,SAM,CAST IN A MOTION PICTURE,AUGUST: OSAGE COUNTY,2014,20,NO
STREEP,MERYL,CAST IN A MOTION PICTURE,AUGUST: OSAGE COUNTY,2014,20,NO
UPHAM,MISTY,CAST IN A MOTION PICTURE,AUGUST: OSAGE COUNTY,2014,20,NO
WHIGHAM,SHEA,CAST IN A MOTION PICTURE,AMERICAN HUSTLE,2014,20,YES
WHITAKER,FOREST,CAST IN A MOTION PICTURE,LEE DANIELS' THE BUTLER,2014,20,NO
WILLIAMS,MICHAEL KENNETH,CAST IN A MOTION PICTURE,12 YEARS A SLAVE,2014,20,NO
WILLIAMS,ROBIN,CAST IN A MOTION PICTURE,LEE DANIELS' THE BUTLER,2014,20,NO
WINFREY,OPRAH,CAST IN A MOTION PICTURE,LEE DANIELS' THE BUTLER,2014,20,NO
WOODARD,ALFRE,CAST IN A MOTION PICTURE,12 YEARS A SLAVE,2014,20,NO
ZAHN,STEVE,CAST IN A MOTION PICTURE,DALLAS BUYERS CLUB,2014,20,NO
ADSIT,SCOTT,ENSEMBLE IN A COMEDY SERIES,30 ROCK,2014,20,NO
ANDERSON-EMMONS,AUBREY,ENSEMBLE IN A COMEDY SERIES,MODERN FAMILY,2014,20,YES
ARNETT,WILL,ENSEMBLE IN A COMEDY SERIES,ARRESTED DEVELOPMENT,2014,20,NO
BALDWIN,ALEC,ENSEMBLE IN A COMEDY SERIES,30 ROCK,2014,20,NO
BATEMAN,JASON,ENSEMBLE IN A COMEDY SERIES,ARRESTED DEVELOPMENT,2014,20,NO
BEARD,JOHN,ENSEMBLE IN A COMEDY SERIES,ARRESTED DEVELOPMENT,2014,20,NO
BIALIK,MAYIM,ENSEMBLE IN A COMEDY SERIES,THE BIG BANG THEORY,2014,20,NO
BOWDEN,KATRINA,ENSEMBLE IN A COMEDY SERIES,30 ROCK,2014,20,NO
BOWEN,JULIE,ENSEMBLE IN A COMEDY SERIES,MODERN FAMILY,2014,20,YES
BRADSHAW,SUFE,ENSEMBLE IN A COMEDY SERIES,VEEP,2014,20,NO
BROWN,KEVIN,ENSEMBLE IN A COMEDY SERIES,30 ROCK,2014,20,NO
BURRELL,TY,ENSEMBLE IN A COMEDY SERIES,MODERN FAMILY,2014,20,YES
CERA,MICHAEL,ENSEMBLE IN A COMEDY SERIES,ARRESTED DEVELOPMENT,2014,20,NO
CHAPMAN,GRIZZ,ENSEMBLE IN A COMEDY SERIES,30 ROCK,2014,20,NO
CHLUMSKY,ANNA,ENSEMBLE IN A COMEDY SERIES,VEEP,2014,20,NO
COLE,GARY,ENSEMBLE IN A COMEDY SERIES,VEEP,2014,20,NO
CROSS,DAVID,ENSEMBLE IN A COMEDY SERIES,ARRESTED DEVELOPMENT,2014,20,NO
CUOCO,KALEY,ENSEMBLE IN A COMEDY SERIES,THE BIG BANG THEORY,2014,20,NO
DE ROSSI,PORTIA,ENSEMBLE IN A COMEDY SERIES,ARRESTED DEVELOPMENT,2014,20,NO
DUNN,KEVIN,ENSEMBLE IN A COMEDY SERIES,VEEP,2014,20,NO
FERGUSON,JESSE TYLER,ENSEMBLE IN A COMEDY SERIES,MODERN FAMILY,2014,20,YES
FEY,TINA,ENSEMBLE IN A COMEDY SERIES,30 ROCK,2014,20,NO
FISHER,ISLA,ENSEMBLE IN A COMEDY SERIES,ARRESTED DEVELOPMENT,2014,20,NO
FRIEDLANDER,JUDAH,ENSEMBLE IN A COMEDY SERIES,30 ROCK,2014,20,NO
GALECKI,JOHNNY,ENSEMBLE IN A COMEDY SERIES,THE BIG BANG THEORY,2014,20,NO
GOULD,NOLAN,ENSEMBLE IN A COMEDY SERIES,MODERN FAMILY,2014,20,YES
HALE,TONY,ENSEMBLE IN A COMEDY SERIES,VEEP,2014,20,NO
HALE,TONY,ENSEMBLE IN A COMEDY SERIES,ARRESTED DEVELOPMENT,2014,20,NO
HELBERG,SIMON,ENSEMBLE IN A COMEDY SERIES,THE BIG BANG THEORY,2014,20,NO
HOWARD,RON,ENSEMBLE IN A COMEDY SERIES,ARRESTED DEVELOPMENT,2014,20,NO
HYLAND,SARAH,ENSEMBLE IN A COMEDY SERIES,MODERN FAMILY,2014,20,YES
KRAKOWSKI,JANE,ENSEMBLE IN A COMEDY SERIES,30 ROCK,2014,20,NO
LOUIS-DREYFUS,JULIA,ENSEMBLE IN A COMEDY SERIES,VEEP,2014,20,NO
MARSDEN,JAMES,ENSEMBLE IN A COMEDY SERIES,30 ROCK,2014,20,NO
MCBRAYER,JACK,ENSEMBLE IN A COMEDY SERIES,30 ROCK,2014,20,NO
MINNELLI,LIZA,ENSEMBLE IN A COMEDY SERIES,ARRESTED DEVELOPMENT,2014,20,NO
MORGAN,TRACY,ENSEMBLE IN A COMEDY SERIES,30 ROCK,2014,20,NO
NAYYAR,KUNAL,ENSEMBLE IN A COMEDY SERIES,THE BIG BANG THEORY,2014,20,NO
O'NEILL,ED,ENSEMBLE IN A COMEDY SERIES,MODERN FAMILY,2014,20,YES
PARSONS,JIM,ENSEMBLE IN A COMEDY SERIES,THE BIG BANG THEORY,2014,20,NO
POWELL,KEITH,ENSEMBLE IN A COMEDY SERIES,30 ROCK,2014,20,NO
RAUCH,MELISSA,ENSEMBLE IN A COMEDY SERIES,THE BIG BANG THEORY,2014,20,NO
RODRIGUEZ,RICO,ENSEMBLE IN A COMEDY SERIES,MODERN FAMILY,2014,20,YES
SCOTT,REID,ENSEMBLE IN A COMEDY SERIES,VEEP,2014,20,NO
SHAWKAT,ALIA,ENSEMBLE IN A COMEDY SERIES,ARRESTED DEVELOPMENT,2014,20,NO
SIMONS,TIMOTHY,ENSEMBLE IN A COMEDY SERIES,VEEP,2014,20,NO
STONESTREET,ERIC,ENSEMBLE IN A COMEDY SERIES,MODERN FAMILY,2014,20,YES
TAMBOR,JEFFREY,ENSEMBLE IN A COMEDY SERIES,ARRESTED DEVELOPMENT,2014,20,NO
VERGARA,SOFÍA,ENSEMBLE IN A COMEDY SERIES,MODERN FAMILY,2014,20,YES
WALSH,MATT,ENSEMBLE IN A COMEDY SERIES,VEEP,2014,20,NO
WALTER,JESSICA,ENSEMBLE IN A COMEDY SERIES,ARRESTED DEVELOPMENT,2014,20,NO
WINKLER,HENRY,ENSEMBLE IN A COMEDY SERIES,ARRESTED DEVELOPMENT,2014,20,NO
WINTER,ARIEL,ENSEMBLE IN A COMEDY SERIES,MODERN FAMILY,2014,20,YES
ABRAHAM,F. MURRAY,ENSEMBLE IN A DRAMA SERIES,HOMELAND,2014,20,NO
ALLEN,ALFIE,ENSEMBLE IN A DRAMA SERIES,GAME OF THRONES,2014,20,NO
ARQUETTE,PATRICIA,ENSEMBLE IN A DRAMA SERIES,BOARDWALK EMPIRE,2014,20,NO
BINGHAM,MARGOT,ENSEMBLE IN A DRAMA SERIES,BOARDWALK EMPIRE,2014,20,NO
BONNEVILLE,HUGH,ENSEMBLE IN A DRAMA SERIES,DOWNTON ABBEY,2014,20,NO
BOWEN,MICHAEL,ENSEMBLE IN A DRAMA SERIES,BREAKING BAD,2014,20,YES
BRADLEY,JOHN,ENSEMBLE IN A DRAMA SERIES,GAME OF THRONES,2014,20,NO
BRANDT,BETSY,ENSEMBLE IN A DRAMA SERIES,BREAKING BAD,2014,20,YES
BUSCEMI,STEVE,ENSEMBLE IN A DRAMA SERIES,BOARDWALK EMPIRE,2014,20,NO
CARMICHAEL,LAURA,ENSEMBLE IN A DRAMA SERIES,DOWNTON ABBEY,2014,20,NO
CARTER,JIM,ENSEMBLE IN A DRAMA SERIES,DOWNTON ABBEY,2014,20,NO
CHAPLIN,OONA,ENSEMBLE IN A DRAMA SERIES,GAME OF THRONES,2014,20,NO
CHOUDHURY,SARITA,ENSEMBLE IN A DRAMA SERIES,HOMELAND,2014,20,NO
CHRISTIE,GWENDOLINE,ENSEMBLE IN A DRAMA SERIES,GAME OF THRONES,2014,20,NO
CLARKE,EMILIA,ENSEMBLE IN A DRAMA SERIES,GAME OF THRONES,2014,20,NO
COSTER-WALDAU,NIKOLAJ,ENSEMBLE IN A DRAMA SERIES,GAME OF THRONES,2014,20,NO
COYLE,BRENDAN,ENSEMBLE IN A DRAMA SERIES,DOWNTON ABBEY,2014,20,NO
CRANSTON,BRYAN,ENSEMBLE IN A DRAMA SERIES,BREAKING BAD,2014,20,YES
CRAWFORD,LAVELL,ENSEMBLE IN A DRAMA SERIES,BREAKING BAD,2014,20,YES
CROOK,MACKENZIE,ENSEMBLE IN A DRAMA SERIES,GAME OF THRONES,2014,20,NO
DANCE,CHARLES,ENSEMBLE IN A DRAMA SERIES,GAME OF THRONES,2014,20,NO
DANES,CLAIRE,ENSEMBLE IN A DRAMA SERIES,HOMELAND,2014,20,NO
DEMPSIE,JOE,ENSEMBLE IN A DRAMA SERIES,GAME OF THRONES,2014,20,NO
DINKLAGE,PETER,ENSEMBLE IN A DRAMA SERIES,GAME OF THRONES,2014,20,NO
DOCKERY,MICHELLE,ENSEMBLE IN A DRAMA SERIES,DOWNTON ABBEY,2014,20,NO
DORMER,NATALIE,ENSEMBLE IN A DRAMA SERIES,GAME OF THRONES,2014,20,NO
DOYLE,KEVIN,ENSEMBLE IN A DRAMA SERIES,DOWNTON ABBEY,2014,20,NO
EMMANUEL,NATHALIE,ENSEMBLE IN A DRAMA SERIES,GAME OF THRONES,2014,20,NO
FAIRLEY,MICHELLE,ENSEMBLE IN A DRAMA SERIES,GAME OF THRONES,2014,20,NO
FINDLAY,JESSICA BROWN,ENSEMBLE IN A DRAMA SERIES,DOWNTON ABBEY,2014,20,NO
FINNERAN,SIOBHAN,ENSEMBLE IN A DRAMA SERIES,DOWNTON ABBEY,2014,20,NO
FLETCHER,TAIT,ENSEMBLE IN A DRAMA SERIES,BREAKING BAD,2014,20,YES
FRASER,LAURA,ENSEMBLE IN A DRAMA SERIES,BREAKING BAD,2014,20,YES
FRIEND,RUPERT,ENSEMBLE IN A DRAMA SERIES,HOMELAND,2014,20,NO
FROGGATT,JOANNE,ENSEMBLE IN A DRAMA SERIES,DOWNTON ABBEY,2014,20,NO
GERAGHTY,BRIAN,ENSEMBLE IN A DRAMA SERIES,BOARDWALK EMPIRE,2014,20,NO
GLEESON,JACK,ENSEMBLE IN A DRAMA SERIES,GAME OF THRONES,2014,20,NO
GLEN,IAIN,ENSEMBLE IN A DRAMA SERIES,GAME OF THRONES,2014,20,NO
GRAHAM,STEPHEN,ENSEMBLE IN A DRAMA SERIES,BOARDWALK EMPIRE,2014,20,NO
GUNN,ANNA,ENSEMBLE IN A DRAMA SERIES,BREAKING BAD,2014,20,YES
HARINGTON,KIT,ENSEMBLE IN A DRAMA SERIES,GAME OF THRONES,2014,20,NO
HARVEY,ERIK LA RAY,ENSEMBLE IN A DRAMA SERIES,BOARDWALK EMPIRE,2014,20,NO
HEADEY,LENA,ENSEMBLE IN A DRAMA SERIES,GAME OF THRONES,2014,20,NO
HEMPSTEAD WRIGHT,ISAAC,ENSEMBLE IN A DRAMA SERIES,GAME OF THRONES,2014,20,NO
HIVJU,KRISTOFER,ENSEMBLE IN A DRAMA SERIES,GAME OF THRONES,2014,20,NO
HUSTON,JACK,ENSEMBLE IN A DRAMA SERIES,BOARDWALK EMPIRE,2014,20,NO
JAMES-COLLIER,ROBERT,ENSEMBLE IN A DRAMA SERIES,DOWNTON ABBEY,2014,20,NO
KAYE,PAUL,ENSEMBLE IN A DRAMA SERIES,GAME OF THRONES,2014,20,NO
KEKILLI,SIBEL,ENSEMBLE IN A DRAMA SERIES,GAME OF THRONES,2014,20,NO
LEECH,ALLEN,ENSEMBLE IN A DRAMA SERIES,DOWNTON ABBEY,2014,20,NO
LESLIE,ROSE,ENSEMBLE IN A DRAMA SERIES,GAME OF THRONES,2014,20,NO
LETTS,TRACY,ENSEMBLE IN A DRAMA SERIES,HOMELAND,2014,20,NO
LEWIS,DAMIAN,ENSEMBLE IN A DRAMA SERIES,HOMELAND,2014,20,NO
LIVINGSTON,RON,ENSEMBLE IN A DRAMA SERIES,BOARDWALK EMPIRE,2014,20,NO
LOGAN,PHYLLIS,ENSEMBLE IN A DRAMA SERIES,DOWNTON ABBEY,2014,20,NO
LOMBARDOZZI,DOMENICK,ENSEMBLE IN A DRAMA SERIES,BOARDWALK EMPIRE,2014,20,NO
MADDEN,RICHARD,ENSEMBLE IN A DRAMA SERIES,GAME OF THRONES,2014,20,NO
MCCANN,RORY,ENSEMBLE IN A DRAMA SERIES,GAME OF THRONES,2014,20,NO
MCELHATTON,MICHAEL,ENSEMBLE IN A DRAMA SERIES,GAME OF THRONES,2014,20,NO
MCELHINNEY,IAN,ENSEMBLE IN A DRAMA SERIES,GAME OF THRONES,2014,20,NO
MCGOVERN,ELIZABETH,ENSEMBLE IN A DRAMA SERIES,DOWNTON ABBEY,2014,20,NO
MCSHERA,SOPHIE,ENSEMBLE IN A DRAMA SERIES,DOWNTON ABBEY,2014,20,NO
METZLER,MATTHEW T.,ENSEMBLE IN A DRAMA SERIES,BREAKING BAD,2014,20,YES
MGINLEY,PHILIP,ENSEMBLE IN A DRAMA SERIES,GAME OF THRONES,2014,20,NO
MILNE,MATT,ENSEMBLE IN A DRAMA SERIES,DOWNTON ABBEY,2014,20,NO
MITTE,RJ,ENSEMBLE IN A DRAMA SERIES,BREAKING BAD,2014,20,YES
MOL,GRETCHEN,ENSEMBLE IN A DRAMA SERIES,BOARDWALK EMPIRE,2014,20,NO
MURRAY,HANNAH,ENSEMBLE IN A DRAMA SERIES,GAME OF THRONES,2014,20,NO
NICOL,LESLEY,ENSEMBLE IN A DRAMA SERIES,DOWNTON ABBEY,2014,20,NO
NORRIS,DEAN,ENSEMBLE IN A DRAMA SERIES,BREAKING BAD,2014,20,YES
NUTTALL,AMY,ENSEMBLE IN A DRAMA SERIES,DOWNTON ABBEY,2014,20,NO
ODENKIRK,BOB,ENSEMBLE IN A DRAMA SERIES,BREAKING BAD,2014,20,YES
PATINKIN,MANDY,ENSEMBLE IN A DRAMA SERIES,HOMELAND,2014,20,NO
PAUL,AARON,ENSEMBLE IN A DRAMA SERIES,BREAKING BAD,2014,20,YES
PLEMONS,JESSE,ENSEMBLE IN A DRAMA SERIES,BREAKING BAD,2014,20,YES
QUEZADA,STEVEN MICHAEL,ENSEMBLE IN A DRAMA SERIES,BREAKING BAD,2014,20,YES
RANKIN,KEVIN,ENSEMBLE IN A DRAMA SERIES,BREAKING BAD,2014,20,YES
RHEON,IWAN,ENSEMBLE IN A DRAMA SERIES,GAME OF THRONES,2014,20,NO
ROBB,DAVID,ENSEMBLE IN A DRAMA SERIES,DOWNTON ABBEY,2014,20,NO
ROSENFIELD,BEN,ENSEMBLE IN A DRAMA SERIES,BOARDWALK EMPIRE,2014,20,NO
SANE,PATRICK,ENSEMBLE IN A DRAMA SERIES,BREAKING BAD,2014,20,YES
SAYLOR,MORGAN,ENSEMBLE IN A DRAMA SERIES,HOMELAND,2014,20,NO
SMITH,MAGGIE,ENSEMBLE IN A DRAMA SERIES,DOWNTON ABBEY,2014,20,NO
SPARKS,PAUL,ENSEMBLE IN A DRAMA SERIES,BOARDWALK EMPIRE,2014,20,NO
SPELEERS,ED,ENSEMBLE IN A DRAMA SERIES,DOWNTON ABBEY,2014,20,NO
STEVENS,DAN,ENSEMBLE IN A DRAMA SERIES,DOWNTON ABBEY,2014,20,NO
STUHLBARG,MICHAEL,ENSEMBLE IN A DRAMA SERIES,BOARDWALK EMPIRE,2014,20,NO
STURGIS,NISI,ENSEMBLE IN A DRAMA SERIES,BOARDWALK EMPIRE,2014,20,NO
THEOBOLD,CARA,ENSEMBLE IN A DRAMA SERIES,DOWNTON ABBEY,2014,20,NO
TURNER,SOPHIE,ENSEMBLE IN A DRAMA SERIES,GAME OF THRONES,2014,20,NO
VAN HOUTEN,CARICE,ENSEMBLE IN A DRAMA SERIES,GAME OF THRONES,2014,20,NO
WARE,JACOB,ENSEMBLE IN A DRAMA SERIES,BOARDWALK EMPIRE,2014,20,NO
WHIGHAM,SHEA,ENSEMBLE IN A DRAMA SERIES,BOARDWALK EMPIRE,2014,20,NO
WILLIAMS,MAISIE,ENSEMBLE IN A DRAMA SERIES,GAME OF THRONES,2014,20,NO
WILLIAMS,MICHAEL KENNETH,ENSEMBLE IN A DRAMA SERIES,BOARDWALK EMPIRE,2014,20,NO
WILTON,PENELOPE,ENSEMBLE IN A DRAMA SERIES,DOWNTON ABBEY,2014,20,NO
WRIGHT,JEFFREY,ENSEMBLE IN A DRAMA SERIES,BOARDWALK EMPIRE,2014,20,NO
BIALIK,MAYIM,FEMALE IN A COMEDY SERIES,THE BIG BANG THEORY,2014,20,NO
BOWEN,JULIE,FEMALE IN A COMEDY SERIES,MODERN FAMILY,2014,20,NO
FALCO,EDIE,FEMALE IN A COMEDY SERIES,NURSE JACKIE,2014,20,NO
FEY,TINA,FEMALE IN A COMEDY SERIES,30 ROCK,2014,20,NO
LOUIS-DREYFUS,JULIA,FEMALE IN A COMEDY SERIES,VEEP,2014,20,YES
DANES,CLAIRE,FEMALE IN A DRAMA SERIES,HOMELAND,2014,20,NO
GUNN,ANNA,FEMALE IN A DRAMA SERIES,BREAKING BAD,2014,20,NO
LANGE,JESSICA,FEMALE IN A DRAMA SERIES,AMERICAN HORROR STORY: COVEN,2014,20,NO
SMITH,MAGGIE,FEMALE IN A DRAMA SERIES,DOWNTON ABBEY,2014,20,YES
WASHINGTON,KERRY,FEMALE IN A DRAMA SERIES,SCANDAL,2014,20,NO
BLANCHETT,CATE,FEMALE LEAD IN A MOTION PICTURE,BLUE JASMINE,2014,20,YES
BULLOCK,SANDRA,FEMALE LEAD IN A MOTION PICTURE,GRAVITY,2014,20,NO
DENCH,JUDI,FEMALE LEAD IN A MOTION PICTURE,PHILOMENA,2014,20,NO
STREEP,MERYL,FEMALE LEAD IN A MOTION PICTURE,AUGUST: OSAGE COUNTY,2014,20,NO
THOMPSON,EMMA,FEMALE LEAD IN A MOTION PICTURE,SAVING MR. BANKS,2014,20,NO
LAWRENCE,JENNIFER,FEMALE SUPPORT IN A MOTION PICTURE,AMERICAN HUSTLE,2014,20,NO
NYONG’O,LUPITA,FEMALE SUPPORT IN A MOTION PICTURE,12 YEARS A SLAVE,2014,20,YES
ROBERTS,JULIA,FEMALE SUPPORT IN A MOTION PICTURE,AUGUST: OSAGE COUNTY,2014,20,NO
SQUIBB,JUNE,FEMALE SUPPORT IN A MOTION PICTURE,NEBRASKA,2014,20,NO
WINFREY,OPRAH,FEMALE SUPPORT IN A MOTION PICTURE,LEE DANIELS' THE BUTLER,2014,20,NO
BASSETT,ANGELA,FEMALE TV MOVIE OR MINISERIES,BETTY & CORETTA,2014,20,NO
BONHAM CARTER,HELENA,FEMALE TV MOVIE OR MINISERIES,BURTON AND TAYLOR,2014,20,NO
HUNTER,HOLLY,FEMALE TV MOVIE OR MINISERIES,TOP OF THE LAKE,2014,20,NO
